"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"34240-41594","PF","Aaron","Aaron Gordon","Gordon","32.55066731770833","75","7300","ATL@ORL","ORL","ATL","","","","",""
"34240-14516","C","Enes","Enes Kanter","Kanter","28.548437118530273","64","7200","POR@DEN","POR","DEN","","","","",""
"34240-20992","PF","Larry","Larry Nance Jr.","Nance Jr.","28.203125","64","7200","CLE@GS","CLE","GS","","","","",""
"34240-23169","C","Steven","Steven Adams","Adams","33.73684210526316","76","7200","DET@OKC","OKC","DET","","","","",""
"34240-19138","PG","Elfrid","Elfrid Payton","Payton","29.18205065604968","39","7200","NO@PHO","NO","PHO","","","","",""
"34240-58153","SF","Kelly","Kelly Oubre Jr.","Oubre Jr.","27.3768115942029","69","7200","NO@PHO","PHO","NO","O","Thumb","","",""
"34240-49116","SG","Andrew","Andrew Wiggins","Wiggins","30.571013077445652","69","7200","MIA@MIN","MIN","MIA","","","","",""
"34240-23665","SG","Buddy","Buddy Hield","Hield","32.38860697685918","79","7100","SAC@UTA","SAC","UTA","","","","",""
"34240-15860","PF","Draymond","Draymond Green","Green","31.26825435577877","63","7100","CLE@GS","GS","CLE","","","","",""
"34240-16196","PF","Dwight","Dwight Powell","Powell","21.743243243243242","74","7100","MEM@DAL","DAL","MEM","O","Rest","","",""
"34240-59318","SF","Joe","Joe Ingles","Ingles","27.46538524138622","78","7100","SAC@UTA","UTA","SAC","","","","",""
"34240-58377","PF","Kyle","Kyle Kuzma","Kuzma","30.261973206426056","71","7000","LAL@LAC","LAL","LAC","GTD","Foot","","",""
"34240-9662","SG","Lou","Lou Williams","Williams","31.88333468967014","72","7000","LAL@LAC","LAC","LAL","","","","",""
"34240-63124","PG","Emmanuel","Emmanuel Mudiay","Mudiay","25.359321206302965","59","7000","NY@HOU","NY","HOU","O","Shoulder","","",""
"34240-40830","SG","Delon","Delon Wright","Wright","20.043661627970952","71","7000","MEM@DAL","MEM","DAL","","","","",""
"34240-42202","PF","Christian","Christian Wood","Wood","12.766666836208767","18","6800","NO@PHO","NO","PHO","","","","",""
"34240-14496","PG","Ricky","Ricky Rubio","Rubio","28.316417181669777","67","6700","SAC@UTA","UTA","SAC","GTD","Hamstring","","",""
"34240-9666","PF","Thaddeus","Thaddeus Young","Young","28.71772090090981","79","6700","BOS@IND","IND","BOS","","","","",""
"34240-14530","SF","Bojan","Bojan Bogdanovic","Bogdanovic","27.072151280656644","79","6600","BOS@IND","IND","BOS","","","","",""
"34240-42550","SF","Jabari","Jabari Parker","Parker","27.190624237060547","64","6600","SA@WAS","WAS","SA","O","Knee","","",""
"34240-84679","PF","Marvin","Marvin Bagley III","Bagley III","28.211665852864584","60","6600","SAC@UTA","SAC","UTA","","","","",""
"34240-59358","PF","Domantas","Domantas Sabonis","Sabonis","30.588887532552082","72","6600","BOS@IND","IND","BOS","","","","",""
"34240-42156","PF","Bobby","Bobby Portis","Portis","27.9617010887633","47","6500","SA@WAS","WAS","SA","","","","",""
"34240-9446","PG","Jeff","Jeff Teague","Teague","29.469046456473215","42","6500","MIA@MIN","MIN","MIA","O","Foot","","",""
"34240-9673","PG","Goran","Goran Dragic","Dragic","25.462499618530273","32","6500","MIA@MIN","MIA","MIN","","","","",""
"34240-67025","PF","Ivan","Ivan Rabb","Rabb","12.704444715711805","45","6500","MEM@DAL","MEM","DAL","","","","",""
"34240-20640","SG","Jordan","Jordan Clarkson","Clarkson","25.880768604767628","78","6400","CLE@GS","CLE","GS","","","","",""
"34240-9535","PG","Kyle","Kyle Lowry","Lowry","35.54218673706055","64","6400","TOR@CHA","TOR","CHA","","","","",""
"34240-9624","PG","Darren","Darren Collison","Collison","27.26081147065034","74","6400","BOS@IND","IND","BOS","GTD","Groin","","",""
"34240-9729","PF","Paul","Paul Millsap","Millsap","29.05522315181903","67","6400","POR@DEN","DEN","POR","","","","",""
"34240-84680","PG","Shai","Shai Gilgeous-Alexander","Gilgeous-Alexander","22.589999389648437","80","6400","LAL@LAC","LAC","LAL","","","","",""
"34240-80808","PF","Jayson","Jayson Tatum","Tatum","30.437180739182693","78","6400","BOS@IND","BOS","IND","","","","",""
"34240-9585","SG","Dwyane","Dwyane Wade","Wade","26.97681194802989","69","6300","MIA@MIN","MIA","MIN","","","","",""
"34240-84667","PG","Collin","Collin Sexton","Sexton","23.927848719343356","79","6300","CLE@GS","CLE","GS","","","","",""
"34240-16301","C","Dewayne","Dewayne Dedmon","Dedmon","27.1875","64","6300","ATL@ORL","ATL","ORL","O","Ankle","","",""
"34240-15636","SG","Kentavious","Kentavious Caldwell-Pope","Caldwell-Pope","18.205062673061708","79","6200","LAL@LAC","LAL","LAC","","","","",""
"34240-12334","SG","Avery","Avery Bradley","Bradley","18.174603174603174","63","6100","MEM@DAL","MEM","DAL","O","Lower leg","","",""
"34240-9581","C","Marc","Marc Gasol","Gasol","34.66447368421053","76","6000","TOR@CHA","TOR","CHA","","","","",""
"34240-42677","PG","Terry","Terry Rozier","Rozier","20.665789152446546","76","6000","BOS@IND","BOS","IND","","","","",""
"34240-23096","SG","Evan","Evan Fournier","Fournier","25.441025954026443","78","5800","ATL@ORL","ORL","ATL","","","","",""
"34240-63126","SF","Cedi","Cedi Osman","Osman","23.651350691511823","74","5800","CLE@GS","CLE","GS","","","","",""
"34240-84670","SF","Mikal","Mikal Bridges","Bridges","20.45696171627769","79","5800","NO@PHO","PHO","NO","","","","",""
"34240-58081","PG","Tyus","Tyus Jones","Jones","18.956249237060547","64","5800","MIA@MIN","MIN","MIA","","","","",""
"34240-80809","PF","Josh","Josh Jackson","Jackson","22.26578883120888","76","5800","NO@PHO","PHO","NO","","","","",""
"34240-20491","SF","Robert","Robert Covington","Covington","30.9028564453125","35","5700","MIA@MIN","MIN","MIA","O","Knee","","",""
"34240-9577","SF","Rudy","Rudy Gay","Gay","28.251514781605113","66","5700","SA@WAS","SA","WAS","","","","",""
"34240-49675","PG","Derrick","Derrick White","White","23.714061737060547","64","5700","SA@WAS","SA","WAS","","","","",""
"34240-24247","PG","Fred","Fred VanVleet","VanVleet","23.58524510117828","61","5700","TOR@CHA","TOR","CHA","","","","",""
"34240-9957","PF","Serge","Serge Ibaka","Ibaka","30.525000678168404","72","5700","TOR@CHA","TOR","CHA","","","","",""
"34240-9561","C","DeAndre","DeAndre Jordan","Jordan","32.846375396286234","69","5600","NY@HOU","NY","HOU","","","","",""
"34240-23097","PG","Tomas","Tomas Satoransky","Satoransky","22.61038961038961","77","5600","SA@WAS","WAS","SA","","","","",""
"34240-80811","SF","Jonathan","Jonathan Isaac","Isaac","23.005479786494007","73","5600","ATL@ORL","ORL","ATL","","","","",""
"34240-12363","C","Hassan","Hassan Whiteside","Whiteside","33.469563802083336","69","5500","MIA@MIN","MIA","MIN","","","","",""
"34240-9466","PG","D.J.","D.J. Augustin","Augustin","22.811539087540066","78","5500","ATL@ORL","ORL","ATL","","","","",""
"34240-15691","C","Cody","Cody Zeller","Zeller","25.022448481345663","49","5500","TOR@CHA","CHA","TOR","O","Knee","","",""
"34240-84674","SF","Kevin","Kevin Knox","Knox","20.668055216471355","72","5500","NY@HOU","NY","HOU","","","","",""
"34240-84690","PG","Jalen","Jalen Brunson","Brunson","16.957142857142856","70","5500","MEM@DAL","DAL","MEM","O","Rest","","",""
"34240-16233","SF","Josh","Josh Richardson","Richardson","30.104110926797944","73","5500","MIA@MIN","MIA","MIN","O","Groin","","",""
"34240-16405","SG","Terrence","Terrence Ross","Ross","23.81794934395032","78","5400","ATL@ORL","ORL","ATL","","","","",""
"34240-12366","SF","Gordon","Gordon Hayward","Hayward","23.80857107979911","70","5400","BOS@IND","BOS","IND","","","","",""
"34240-23670","SG","Marcus","Marcus Smart","Smart","23.343590369591347","78","5400","BOS@IND","BOS","IND","","","","",""
"34240-15559","SG","Jeremy","Jeremy Lamb","Lamb","28.138665364583332","75","5400","TOR@CHA","CHA","TOR","","","","",""
"34240-23831","PF","Jerami","Jerami Grant","Grant","26.50657894736842","76","5400","DET@OKC","OKC","DET","","","","",""
"34240-55060","SG","Bogdan","Bogdan Bogdanovic","Bogdanovic","26.372059541590072","68","5400","SAC@UTA","SAC","UTA","","","","",""
"34240-23823","C","Willie","Willie Cauley-Stein","Cauley-Stein","30.205062673061708","79","5300","SAC@UTA","SAC","UTA","O","Personal","","",""
"34240-58084","SF","Justise","Justise Winslow","Winslow","27.26774154170867","62","5300","MIA@MIN","MIA","MIN","","","","",""
"34240-16178","SF","Maurice","Maurice Harkless","Harkless","19.950876336348685","57","5300","POR@DEN","POR","DEN","","","","",""
"34240-16220","SG","Dion","Dion Waiters","Waiters","20.844999694824217","40","5300","MIA@MIN","MIA","MIN","","","","",""
"34240-80824","PG","Frank","Frank Jackson","Jackson","12.988524390048669","61","5300","NO@PHO","NO","PHO","O","Concussion","","",""
"34240-14501","C","Tristan","Tristan Thompson","Thompson","28.045238676525297","42","5200","CLE@GS","CLE","GS","GTD","Rest","","",""
"34240-18600","PG","Tyler","Tyler Johnson","Johnson","21.78245571203399","57","5200","NO@PHO","PHO","NO","O","Knee","","",""
"34240-12474","PG","Patrick","Patrick Beverley","Beverley","22.394805511870942","77","5200","LAL@LAC","LAC","LAL","GTD","Hip","","",""
"34240-14523","PG","Reggie","Reggie Jackson","Jackson","25.45128142528045","78","5200","DET@OKC","DET","OKC","","","","",""
"34240-9538","SF","Trevor","Trevor Ariza","Ariza","27.771013785099637","69","5200","SA@WAS","WAS","SA","O","Groin","","",""
"34240-23981","PG","Alex","Alex Caruso","Caruso","16.045454545454547","22","5200","LAL@LAC","LAL","LAC","","","","",""
"34240-23120","SF","TJ","TJ Warren","Warren","29.413954623909884","43","5200","NO@PHO","PHO","NO","O","Ankle","","",""
"34240-42661","PF","Noah","Noah Vonleh","Vonleh","23.523529052734375","68","5200","NY@HOU","NY","HOU","O","Ankle","","",""
"34240-15590","C","Mason","Mason Plumlee","Plumlee","23.206409943409454","78","5100","POR@DEN","DEN","POR","","","","",""
"34240-15800","SF","Jae","Jae Crowder","Crowder","22.782894736842106","76","5100","SAC@UTA","UTA","SAC","GTD","Quadriceps","","",""
"34240-81621","PF","Maxi","Maxi Kleber","Kleber","17.997102156929348","69","5100","MEM@DAL","DAL","MEM","","","","",""
"34240-80814","PG","Dennis","Dennis Smith Jr.","Smith Jr.","26.282353419883577","51","5100","NY@HOU","NY","HOU","O","Back","","",""
"34240-12342","PF","Al-Farouq","Al-Farouq Aminu","Aminu","22.96794871794872","78","5000","POR@DEN","POR","DEN","","","","",""
"34240-70819","PF","Dragan","Dragan Bender","Bender","11.553488088208576","43","5000","NO@PHO","PHO","NO","","","","",""
"34240-70827","C","Ivica","Ivica Zubac","Zubac","19.535714285714285","56","5000","LAL@LAC","LAC","LAL","","","","",""
"34240-40201","SG","Dennis","Dennis Schroder","Schroder","26.346666666666668","75","5000","DET@OKC","OKC","DET","","","","",""
"34240-9556","SG","Eric","Eric Gordon","Gordon","23.38923152043269","65","5000","NY@HOU","HOU","NY","","","","",""
"34240-15814","C","Alex","Alex Len","Len","21.13378411370355","74","5000","ATL@ORL","ATL","ORL","","","","",""
"34240-55058","SF","Bruno","Bruno Caboclo","Caboclo","17.586665852864584","30","5000","MEM@DAL","MEM","DAL","","","","",""
"34240-85305","SF","Kenrich","Kenrich Williams","Williams","16.920929664789245","43","4900","NO@PHO","NO","PHO","","","","",""
"34240-84678","SF","Miles","Miles Bridges","Bridges","16.49210558439556","76","4900","TOR@CHA","CHA","TOR","","","","",""
"34240-84689","SG","Josh","Josh Okogie","Okogie","17.236620406029928","71","4900","MIA@MIN","MIN","MIA","","","","",""
"34240-9956","SG","Wayne","Wayne Ellington","Ellington","17.197959432796555","49","4900","DET@OKC","DET","OKC","","","","",""
"34240-55056","PF","Dario","Dario Saric","Saric","20.132466898336038","77","4900","MIA@MIN","MIN","MIA","","","","",""
"34240-12359","SF","Evan","Evan Turner","Turner","18.358571079799106","70","4800","POR@DEN","POR","DEN","","","","",""
"34240-15946","SF","Harrison","Harrison Barnes","Barnes","25.491892221811657","74","4800","SAC@UTA","SAC","UTA","","","","",""
"34240-63127","C","Willy","Willy Hernangomez","Hernangomez","16.63035692487444","56","4800","TOR@CHA","CHA","TOR","","","","",""
"34240-12369","SF","Lance","Lance Stephenson","Stephenson","14.955882352941176","68","4700","LAL@LAC","LAL","LAC","","","","",""
"34240-23676","SG","Damyean","Damyean Dotson","Dotson","19.79420360620471","69","4700","NY@HOU","NY","HOU","","","","",""
"34240-63123","SF","Mario","Mario Hezonja","Hezonja","16.869090687144887","55","4700","NY@HOU","NY","HOU","","","","",""
"34240-58134","SF","Justin","Justin Jackson","Jackson","13.08571396864854","77","4700","MEM@DAL","DAL","MEM","","","","",""
"34240-80815","PF","Zach","Zach Collins","Collins","15.679451720355308","73","4700","POR@DEN","POR","DEN","","","","",""
"34240-17333","SF","Will","Will Barton","Barton","23.325641338641827","39","4700","POR@DEN","DEN","POR","","","","",""
"34240-22541","PF","Kelly","Kelly Olynyk","Olynyk","20.570667317708335","75","4600","MIA@MIN","MIA","MIN","","","","",""
"34240-23572","SF","Taurean","Taurean Prince","Prince","23.14423076923077","52","4600","ATL@ORL","ATL","ORL","GTD","Foot","","",""
"34240-37931","C","Aron","Aron Baynes","Baynes","14.428571428571429","49","4600","BOS@IND","BOS","IND","","","","",""
"34240-41083","PF","Luke","Luke Kornet","Kornet","14.859523228236608","42","4500","NY@HOU","NY","HOU","","","","",""
"34240-49336","SF","DeAndre'","DeAndre' Bembry","Bembry","20.66582247577136","79","4500","ATL@ORL","ATL","ORL","","","","",""
"34240-16604","SG","Justin","Justin Holiday","Holiday","21.862821138822117","78","4500","MEM@DAL","MEM","DAL","","","","",""
"34240-9448","SG","Jamal","Jamal Crawford","Crawford","13.677048980212602","61","4500","NO@PHO","PHO","NO","","","","",""
"34240-67026","SG","Jaylen","Jaylen Brown","Brown","22.879167344835068","72","4500","BOS@IND","BOS","IND","O","Back","","",""
"34240-9799","SG","Wesley","Wesley Matthews","Matthews","20.69253767782183","67","4500","BOS@IND","IND","BOS","GTD","Hamstring","","",""
"34240-84704","SG","Kevin","Kevin Huerter","Huerter","19.872602070847602","73","4500","ATL@ORL","ATL","ORL","O","Back","","",""
"34240-16230","SG","Jordan","Jordan McRae","McRae","10.965384850135216","26","4500","SA@WAS","WAS","SA","","","","",""
"34240-14512","PF","Marcus","Marcus Morris","Morris","24.935617107234588","73","4400","BOS@IND","BOS","IND","GTD","Ankle","","",""
"34240-70824","C","Ante","Ante Zizic","Zizic","16.31785692487444","56","4300","CLE@GS","CLE","GS","","","","",""
"34240-14537","SF","Chandler","Chandler Parsons","Parsons","14.331817626953125","22","4300","MEM@DAL","MEM","DAL","","","","",""
"34240-9483","C","Joakim","Joakim Noah","Noah","19.526189894903276","42","4300","MEM@DAL","MEM","DAL","O","Knee","","",""
"34240-20805","SG","Troy","Troy Daniels","Daniels","9.939583460489908","48","4300","NO@PHO","PHO","NO","","","","",""
"34240-9692","SF","Tyreke","Tyreke Evans","Evans","18.722388424090486","67","4300","BOS@IND","IND","BOS","","","","",""
"34240-9758","SG","Danny","Danny Green","Green","21.114286348417206","77","4300","TOR@CHA","TOR","CHA","","","","",""
"34240-16201","PG","Michael","Michael Carter-Williams","Carter-Williams","13.36800048828125","25","4300","ATL@ORL","ORL","ATL","","","","",""
"34240-24544","SF","Gary","Gary Harris","Harris","22.458491487323112","53","4300","POR@DEN","DEN","POR","","","","",""
"34240-15405","PF","JaMychal","JaMychal Green","Green","20.435937881469727","64","4200","LAL@LAC","LAC","LAL","","","","",""
"34240-16448","PF","Frank","Frank Kaminsky","Kaminsky","14.309302041696947","43","4200","TOR@CHA","CHA","TOR","","","","",""
"34240-9451","PF","Marvin","Marvin Williams","Williams","23.06533365885417","75","4200","TOR@CHA","CHA","TOR","O","Foot","","",""
"34240-23788","PG","Bryn","Bryn Forbes","Forbes","19.15316424792326","79","4200","SA@WAS","SA","WAS","","","","",""
"34240-9601","C","Andrew","Andrew Bogut","Bogut","13.100000381469727","8","4200","CLE@GS","GS","CLE","GTD","Rest","","",""
"34240-66968","SF","Derrick","Derrick Jones Jr.","Jones Jr.","16.747367992735747","57","4200","MIA@MIN","MIA","MIN","","","","",""
"34240-9648","SF","Jeff","Jeff Green","Green","21.69324390308277","74","4200","SA@WAS","WAS","SA","","","","",""
"34240-40396","SG","Monte","Monte Morris","Morris","20.853845840845352","78","4200","POR@DEN","DEN","POR","","","","",""
"34240-15843","PG","Trey","Trey Burke","Burke","18.194444444444443","54","4200","MEM@DAL","DAL","MEM","","","","",""
"34240-84668","SF","Troy","Troy Brown Jr.","Brown Jr.","10.648979342713648","49","4200","SA@WAS","WAS","SA","","","","",""
"34240-58083","C","Jahlil","Jahlil Okafor","Okafor","15.69107164655413","56","4200","NO@PHO","NO","PHO","","","","",""
"34240-80819","PF","Harry","Harry Giles III","Giles III","15.308621110587284","58","4200","SAC@UTA","SAC","UTA","O","Thigh","","",""
"34240-58350","SF","Stanley","Stanley Johnson","Johnson","14.960606430516098","66","4200","NO@PHO","NO","PHO","","","","",""
"34240-58378","C","Jakob","Jakob Poeltl","Poeltl","16.59729663745777","74","4100","SA@WAS","SA","WAS","","","","",""
"34240-14506","PG","Brandon","Brandon Knight","Knight","11.76388888888889","36","4100","CLE@GS","CLE","GS","","","","",""
"34240-15583","PG","Seth","Seth Curry","Curry","11.968055725097656","72","4100","POR@DEN","POR","DEN","GTD","Lower leg","","",""
"34240-9481","PF","Taj","Taj Gibson","Gibson","23.30857107979911","70","4100","MIA@MIN","MIN","MIA","GTD","Calf","","",""
"34240-15669","PF","Meyers","Meyers Leonard","Leonard","12.494915461136124","59","4100","POR@DEN","POR","DEN","","","","",""
"34240-15904","SF","Rodney","Rodney Hood","Hood","18.67391304347826","69","4100","POR@DEN","POR","DEN","","","","",""
"34240-84724","PG","Landry","Landry Shamet","Shamet","14.50920988384046","76","4100","LAL@LAC","LAC","LAL","","","","",""
"34240-23407","PF","PJ","PJ Tucker","Tucker","21.583543994758703","79","4100","NY@HOU","HOU","NY","","","","",""
"34240-9664","SG","Andre","Andre Iguodala","Iguodala","19.204476883162314","67","4000","CLE@GS","GS","CLE","O","Toe","","",""
"34240-64017","C","Salah","Salah Mejri","Mejri","10.242424242424242","33","4000","MEM@DAL","DAL","MEM","","","","",""
"34240-9809","SF","Nicolas","Nicolas Batum","Batum","24.315493301606516","71","4000","TOR@CHA","CHA","TOR","","","","",""
"34240-58289","PG","Kadeem","Kadeem Allen","Allen","19.900000678168404","18","4000","NY@HOU","NY","HOU","O","Concussion","","",""
"34240-14521","PF","Kenneth","Kenneth Faried","Faried","21.8971435546875","35","3900","NY@HOU","HOU","NY","","","","",""
"34240-14529","PG","Cory","Cory Joseph","Joseph","19.649367706685126","79","3900","BOS@IND","IND","BOS","","","","",""
"34240-17747","SG","Ian","Ian Clark","Clark","9.780701754385966","57","3900","NO@PHO","NO","PHO","","","","",""
"34240-68090","SF","OG","OG Anunoby","Anunoby","14.02923114483173","65","3900","TOR@CHA","TOR","CHA","GTD","Concussion","","",""
"34240-66091","PF","Cheick","Cheick Diallo","Diallo","14.701639144147029","61","3900","NO@PHO","NO","PHO","","","","",""
"34240-16081","PF","Khem","Khem Birch","Birch","12.87872314453125","47","3900","ATL@ORL","ORL","ATL","","","","",""
"34240-84719","SG","Aaron","Aaron Holiday","Holiday","11.00212714012633","47","3900","BOS@IND","IND","BOS","","","","",""
"34240-23294","SF","Danuel","Danuel House","House","16.994444105360245","36","3900","NY@HOU","HOU","NY","","","","",""
"34240-67556","SG","Tyler","Tyler Dorsey","Dorsey","10.031818043101918","44","3900","MEM@DAL","MEM","DAL","","","","",""
"34240-14508","SG","Jimmer","Jimmer Fredette","Fredette","9.074999809265137","4","3800","NO@PHO","PHO","NO","","","","",""
"34240-85241","PF","Johnathan","Johnathan Williams","Williams","11.533333188011532","21","3800","LAL@LAC","LAL","LAC","","","","",""
"34240-9500","PF","Dirk","Dirk Nowitzki","Nowitzki","11.877082824707031","48","3800","MEM@DAL","DAL","MEM","","","","",""
"34240-15771","C","Gorgui","Gorgui Dieng","Dieng","14.597222222222221","72","3800","MIA@MIN","MIN","MIA","","","","",""
"34240-17894","C","Mike","Mike Muscala","Muscala","14.942622950819672","61","3800","LAL@LAC","LAL","LAC","","","","",""
"34240-66046","SG","Luke","Luke Kennard","Kennard","16.64406779661017","59","3800","DET@OKC","DET","OKC","GTD","Foot","","",""
"34240-15947","SG","Reggie","Reggie Bullock","Bullock","19.096825009300595","63","3800","LAL@LAC","LAL","LAC","GTD","Neck","","",""
"34240-66129","C","Deyonta","Deyonta Davis","Davis","13.433333079020182","6","3800","ATL@ORL","ATL","ORL","GTD","Thumb","","",""
"34240-84703","PG","De'Anthony","De'Anthony Melton","Melton","16.77446860455452","47","3800","NO@PHO","PHO","NO","","","","",""
"34240-84714","C","Moritz","Moritz Wagner","Wagner","8.75","40","3800","LAL@LAC","LAL","LAC","","","","",""
"34240-84827","SG","Allonzo","Allonzo Trier","Trier","17.498437881469727","64","3800","NY@HOU","NY","HOU","O","Calf","","",""
"34240-12339","C","Ekpe","Ekpe Udoh","Udoh","6.274467955244348","47","3700","SAC@UTA","UTA","SAC","","","","",""
"34240-12368","SF","Nemanja","Nemanja Bjelica","Bjelica","22.921620961782093","74","3700","SAC@UTA","SAC","UTA","","","","",""
"34240-14543","SF","Davis","Davis Bertans","Bertans","16.23561576947774","73","3700","SA@WAS","SA","WAS","","","","",""
