"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"34077-19067","SG","CJ","CJ McCollum","McCollum","32.55882352941177","68","8000","POR@MIN","POR","MIN","O","Knee","","",""
"34077-84709","C","Mitchell","Mitchell Robinson","Robinson","24.233333333333334","60","8000","CHI@NY","NY","CHI","","","","",""
"34077-9874","PF","Kevin","Kevin Love","Love","33.714285714285715","21","7900","CLE@PHO","CLE","PHO","GTD","Shoulder","","",""
"34077-12355","PG","Eric","Eric Bledsoe","Bledsoe","33.0013526710304","74","7800","MIL@BKN","MIL","BKN","","","","",""
"34077-84673","C","Deandre","Deandre Ayton","Ayton","34.88055419921875","72","7800","CLE@PHO","PHO","CLE","O","Ankle","","",""
"34077-12351","PF","Derrick","Derrick Favors","Favors","27.71466796875","75","7600","CHA@UTA","UTA","CHA","O","Back","","",""
"34077-16261","SG","Khris","Khris Middleton","Middleton","33.02162294130068","74","7400","MIL@BKN","MIL","BKN","GTD","Groin","","",""
"34077-9453","C","Al","Al Horford","Horford","32.462501525878906","64","7300","MIA@BOS","BOS","MIA","","","","",""
"34077-14518","PF","Tobias","Tobias Harris","Harris","35.44935191761363","77","7200","PHI@DAL","PHI","DAL","","","","",""
"34077-40783","SG","Zach","Zach LaVine","LaVine","36.70317537822421","63","7200","CHI@NY","CHI","NY","O","Thigh","","",""
"34077-80817","PF","Bam","Bam Adebayo","Adebayo","23.86579011615954","76","7200","MIA@BOS","MIA","BOS","","","","",""
"34077-80812","PF","Lauri","Lauri Markkanen","Markkanen","34.05471744177476","53","7100","CHI@NY","CHI","NY","O","Illness","","",""
"34077-20992","PF","Larry","Larry Nance Jr.","Nance Jr.","28.030645555065526","62","7000","CLE@PHO","CLE","PHO","","","","",""
"34077-41594","PF","Aaron","Aaron Gordon","Gordon","32.56986435145548","73","7000","ORL@TOR","ORL","TOR","","","","",""
"34077-16196","PF","Dwight","Dwight Powell","Powell","21.306944105360245","72","7000","PHI@DAL","DAL","PHI","","","","",""
"34077-59318","SF","Joe","Joe Ingles","Ingles","27.319737484580592","76","7000","CHA@UTA","UTA","CHA","","","","",""
"34077-49116","SG","Andrew","Andrew Wiggins","Wiggins","30.416418274836754","67","7000","POR@MIN","MIN","POR","","","","",""
"34077-58153","SF","Kelly","Kelly Oubre Jr.","Oubre Jr.","27.3768115942029","69","6900","CLE@PHO","PHO","CLE","O","Thumb","","",""
"34077-9535","PG","Kyle","Kyle Lowry","Lowry","35.66129032258065","62","6900","ORL@TOR","TOR","ORL","","","","",""
"34077-15628","SF","Otto","Otto Porter Jr.","Porter Jr.","28.764286586216517","56","6700","CHI@NY","CHI","NY","O","Shoulder","","",""
"34077-9621","C","Brook","Brook Lopez","Lopez","27.550648082386363","77","6700","MIL@BKN","MIL","BKN","","","","",""
"34077-59358","PF","Domantas","Domantas Sabonis","Sabonis","30.48428431919643","70","6600","DET@IND","IND","DET","","","","",""
"34077-14496","PG","Ricky","Ricky Rubio","Rubio","28.156061345880683","66","6500","CHA@UTA","UTA","CHA","","","","",""
"34077-14530","SF","Bojan","Bojan Bogdanovic","Bogdanovic","26.805194805194805","77","6500","DET@IND","IND","DET","","","","",""
"34077-9446","PG","Jeff","Jeff Teague","Teague","29.469046456473215","42","6500","POR@MIN","MIN","POR","O","Foot","","",""
"34077-16233","SF","Josh","Josh Richardson","Richardson","30.28333197699653","72","6500","MIA@BOS","MIA","BOS","O","Heel","","",""
"34077-23447","PF","Richaun","Richaun Holmes","Holmes","19.182353300206803","68","6500","CLE@PHO","PHO","CLE","","","","",""
"34077-9624","PG","Darren","Darren Collison","Collison","27.26081147065034","74","6500","DET@IND","IND","DET","O","Groin","","",""
"34077-14516","C","Enes","Enes Kanter","Kanter","28.006452006678426","62","6400","POR@MIN","POR","MIN","","","","",""
"34077-63126","SF","Cedi","Cedi Osman","Osman","23.825000339084202","72","6300","CLE@PHO","CLE","PHO","","","","",""
"34077-84667","PG","Collin","Collin Sexton","Sexton","23.88701362114448","77","6200","CLE@PHO","CLE","PHO","","","","",""
"34077-82744","PG","Shaquille","Shaquille Harrison","Harrison","16.46470552332261","68","6200","CHI@NY","CHI","NY","","","","",""
"34077-80808","PF","Jayson","Jayson Tatum","Tatum","30.335526315789473","76","6200","MIA@BOS","BOS","MIA","","","","",""
"34077-9666","PF","Thaddeus","Thaddeus Young","Young","28.490909725040584","77","6200","DET@IND","IND","DET","","","","",""
"34077-16359","SG","Malcolm","Malcolm Brogdon","Brogdon","27.189062118530273","64","6200","MIL@BKN","MIL","BKN","O","Foot","","",""
"34077-63124","PG","Emmanuel","Emmanuel Mudiay","Mudiay","25.049123663651315","57","6100","CHI@NY","NY","CHI","","","","",""
"34077-42677","PG","Terry","Terry Rozier","Rozier","20.863513843433278","74","6100","MIA@BOS","BOS","MIA","","","","",""
"34077-9585","SG","Dwyane","Dwyane Wade","Wade","26.828358208955223","67","6100","MIA@BOS","MIA","BOS","","","","",""
"34077-20640","SG","Jordan","Jordan Clarkson","Clarkson","25.711841784025495","76","6000","CLE@PHO","CLE","PHO","","","","",""
"34077-58081","PG","Tyus","Tyus Jones","Jones","18.474193942162298","62","6000","POR@MIN","MIN","POR","","","","",""
"34077-58084","SF","Justise","Justise Winslow","Winslow","27.58852499039447","61","6000","MIA@BOS","MIA","BOS","O","Thigh","","",""
"34077-9673","PG","Goran","Goran Dragic","Dragic","24.740000406901043","30","6000","MIA@BOS","MIA","BOS","","","","",""
"34077-9581","C","Marc","Marc Gasol","Gasol","34.76891759923986","74","5900","ORL@TOR","TOR","ORL","","","","",""
"34077-24247","PG","Fred","Fred VanVleet","VanVleet","23.561016535354874","59","5800","ORL@TOR","TOR","ORL","","","","",""
"34077-80821","C","Jarrett","Jarrett Allen","Allen","27.94342041015625","76","5800","MIL@BKN","BKN","MIL","","","","",""
"34077-20491","SF","Robert","Robert Covington","Covington","30.9028564453125","35","5700","POR@MIN","MIN","POR","O","Knee","","",""
"34077-9957","PF","Serge","Serge Ibaka","Ibaka","30.467142159598215","70","5700","ORL@TOR","TOR","ORL","","","","",""
"34077-9466","PG","D.J.","D.J. Augustin","Augustin","22.93552599455181","76","5700","ORL@TOR","ORL","TOR","","","","",""
"34077-23802","PG","Kris","Kris Dunn","Dunn","28.73695705247962","46","5700","CHI@NY","CHI","NY","O","Back","","",""
"34077-84670","SF","Mikal","Mikal Bridges","Bridges","20.384415267349837","77","5600","CLE@PHO","PHO","CLE","","","","",""
"34077-9561","C","DeAndre","DeAndre Jordan","Jordan","32.846375396286234","69","5600","CHI@NY","NY","CHI","","","","",""
"34077-9655","SF","JJ","JJ Redick","Redick","25.11666700575087","72","5600","PHI@DAL","PHI","DAL","","","","",""
"34077-15800","SF","Jae","Jae Crowder","Crowder","23.033333333333335","75","5600","CHA@UTA","UTA","CHA","","","","",""
"34077-12363","C","Hassan","Hassan Whiteside","Whiteside","33.57313287080224","67","5500","MIA@BOS","MIA","BOS","","","","",""
"34077-15542","PG","Spencer","Spencer Dinwiddie","Dinwiddie","27.566665891617063","63","5500","MIL@BKN","BKN","MIL","","","","",""
"34077-14523","PG","Reggie","Reggie Jackson","Jackson","25.43421052631579","76","5500","DET@IND","DET","IND","","","","",""
"34077-84690","PG","Jalen","Jalen Brunson","Brunson","16.888235653147976","68","5500","PHI@DAL","DAL","PHI","","","","",""
"34077-23798","SG","Caris","Caris LeVert","LeVert","26.385714285714286","35","5500","MIL@BKN","BKN","MIL","","","","",""
"34077-16178","SF","Maurice","Maurice Harkless","Harkless","19.605455433238635","55","5500","POR@MIN","POR","MIN","","","","",""
"34077-15691","C","Cody","Cody Zeller","Zeller","25.022448481345663","49","5500","CHA@UTA","CHA","UTA","O","Knee","","",""
"34077-16220","SG","Dion","Dion Waiters","Waiters","20.455262836657074","38","5500","MIA@BOS","MIA","BOS","","","","",""
"34077-12342","PF","Al-Farouq","Al-Farouq Aminu","Aminu","23.163158215974505","76","5400","POR@MIN","POR","MIN","","","","",""
"34077-12366","SF","Gordon","Gordon Hayward","Hayward","23.488234576056986","68","5400","MIA@BOS","BOS","MIA","","","","",""
"34077-80811","SF","Jonathan","Jonathan Isaac","Isaac","22.898592237015844","71","5400","ORL@TOR","ORL","TOR","","","","",""
"34077-23096","SG","Evan","Evan Fournier","Fournier","25.30657958984375","76","5300","ORL@TOR","ORL","TOR","","","","",""
"34077-23670","SG","Marcus","Marcus Smart","Smart","23.335526315789473","76","5300","MIA@BOS","BOS","MIA","","","","",""
"34077-84678","SF","Miles","Miles Bridges","Bridges","16.44864798880912","74","5300","CHA@UTA","CHA","UTA","","","","",""
"34077-84689","SG","Josh","Josh Okogie","Okogie","17.26231848675272","69","5300","POR@MIN","MIN","POR","","","","",""
"34077-80809","PF","Josh","Josh Jackson","Jackson","21.822973302892738","74","5300","CLE@PHO","PHO","CLE","","","","",""
"34077-66061","SG","Dwayne","Dwayne Bacon","Bacon","11.63783800279772","37","5200","CHA@UTA","CHA","UTA","","","","",""
"34077-23676","SG","Damyean","Damyean Dotson","Dotson","19.72985111065765","67","5200","CHI@NY","NY","CHI","","","","",""
"34077-42661","PF","Noah","Noah Vonleh","Vonleh","23.523529052734375","68","5200","CHI@NY","NY","CHI","O","Ankle","","",""
"34077-18600","PG","Tyler","Tyler Johnson","Johnson","21.78245571203399","57","5200","CLE@PHO","PHO","CLE","O","Knee","","",""
"34077-14522","SF","Nikola","Nikola Mirotic","Mirotic","28.98478367017663","46","5200","MIL@BKN","MIL","BKN","O","Thumb","","",""
"34077-84674","SF","Kevin","Kevin Knox","Knox","20.307142857142857","70","5100","CHI@NY","NY","CHI","","","","",""
"34077-80814","PG","Dennis","Dennis Smith Jr.","Smith Jr.","26.282353419883577","51","5100","CHI@NY","NY","CHI","","","","",""
"34077-16448","PF","Frank","Frank Kaminsky","Kaminsky","14.073170731707316","41","5000","CHA@UTA","CHA","UTA","","","","",""
"34077-23120","SF","TJ","TJ Warren","Warren","29.413954623909884","43","5000","CLE@PHO","PHO","CLE","O","Ankle","","",""
"34077-9873","C","Robin","Robin Lopez","Lopez","17.873913751132246","69","5000","CHI@NY","CHI","NY","","","","",""
"34077-70819","PF","Dragan","Dragan Bender","Bender","10.851219363328887","41","5000","CLE@PHO","PHO","CLE","","","","",""
"34077-16363","SF","Joe","Joe Harris","Harris","22.34861077202691","72","5000","MIL@BKN","BKN","MIL","","","","",""
"34077-16405","SG","Terrence","Terrence Ross","Ross","23.718420731393916","76","4900","ORL@TOR","ORL","TOR","","","","",""
"34077-14512","PF","Marcus","Marcus Morris","Morris","25.037499321831596","72","4900","MIA@BOS","BOS","MIA","","","","",""
"34077-81621","PF","Maxi","Maxi Kleber","Kleber","17.897014560984143","67","4900","PHI@DAL","DAL","PHI","","","","",""
"34077-15583","PG","Seth","Seth Curry","Curry","11.867143031529018","70","4900","POR@MIN","POR","MIN","","","","",""
"34077-15993","SG","Pat","Pat Connaughton","Connaughton","16.635713849748885","56","4800","MIL@BKN","MIL","BKN","","","","",""
"34077-41083","PF","Luke","Luke Kornet","Kornet","14.269999694824218","40","4800","CHI@NY","NY","CHI","","","","",""
"34077-55056","PF","Dario","Dario Saric","Saric","20.057333984375","75","4800","POR@MIN","MIN","POR","","","","",""
"34077-22541","PF","Kelly","Kelly Olynyk","Olynyk","20.513698630136986","73","4700","MIA@BOS","MIA","BOS","","","","",""
"34077-9451","PF","Marvin","Marvin Williams","Williams","23.1878381677576","74","4700","CHA@UTA","CHA","UTA","","","","",""
"34077-67026","SG","Jaylen","Jaylen Brown","Brown","22.879167344835068","72","4700","MIA@BOS","BOS","MIA","GTD","Back","","",""
"34077-9799","SG","Wesley","Wesley Matthews","Matthews","20.69253767782183","67","4600","DET@IND","IND","DET","O","Hamstring","","",""
"34077-80815","PF","Zach","Zach Collins","Collins","15.5","71","4600","POR@MIN","POR","MIN","","","","",""
"34077-14501","C","Tristan","Tristan Thompson","Thompson","28.217073766196645","41","4500","CLE@PHO","CLE","PHO","","","","",""
"34077-70825","SG","Timothe","Timothe Luwawu-Cabarrot","Luwawu-Cabarrot","7.611111111111111","45","4500","CHI@NY","CHI","NY","","","","",""
"34077-15559","SG","Jeremy","Jeremy Lamb","Lamb","28.139725358518834","73","4500","CHA@UTA","CHA","UTA","","","","",""
"34077-58574","PF","Jonah","Jonah Bolden","Bolden","13.074358817858574","39","4500","PHI@DAL","PHI","DAL","","","","",""
"34077-66968","SF","Derrick","Derrick Jones Jr.","Jones Jr.","16.9500002179827","56","4500","MIA@BOS","MIA","BOS","","","","",""
"34077-9787","SF","DeMarre","DeMarre Carroll","Carroll","20.044445219494047","63","4400","MIL@BKN","BKN","MIL","","","","",""
"34077-84707","SF","Chandler","Chandler Hutchison","Hutchison","12.818181818181818","44","4400","CHI@NY","CHI","NY","O","Toe","","",""
"34077-37931","C","Aron","Aron Baynes","Baynes","14.017021016871675","47","4300","MIA@BOS","BOS","MIA","","","","",""
"34077-9966","PF","James","James Johnson","Johnson","17.5","49","4300","MIA@BOS","MIA","BOS","","","","",""
"34077-16293","SF","Norman","Norman Powell","Powell","15.243636807528409","55","4300","ORL@TOR","TOR","ORL","","","","",""
"34077-49115","SG","Wayne","Wayne Selden","Selden","12.51142839704241","70","4300","CHI@NY","CHI","NY","","","","",""
"34077-9758","SG","Danny","Danny Green","Green","20.752000325520832","75","4200","ORL@TOR","TOR","ORL","","","","",""
"34077-12365","PF","Ed","Ed Davis","Davis","19.168421695106908","76","4200","MIL@BKN","BKN","MIL","","","","",""
"34077-63127","C","Willy","Willy Hernangomez","Hernangomez","16.375925699869793","54","4200","CHA@UTA","CHA","UTA","","","","",""
"34077-58134","SF","Justin","Justin Jackson","Jackson","12.69066650390625","75","4200","PHI@DAL","DAL","PHI","","","","",""
"34077-40262","SG","Sterling","Sterling Brown","Brown","12.679245283018869","53","4200","MIL@BKN","MIL","BKN","","","","",""
"34077-15771","C","Gorgui","Gorgui Dieng","Dieng","14.334286063058036","70","4200","POR@MIN","MIN","POR","","","","",""
"34077-63478","C","Cristiano","Cristiano Felicio","Felicio","9.338181374289773","55","4200","CHI@NY","CHI","NY","","","","",""
"34077-63123","SF","Mario","Mario Hezonja","Hezonja","16.26851851851852","54","4100","CHI@NY","NY","CHI","","","","",""
"34077-70824","C","Ante","Ante Zizic","Zizic","15.82222267433449","54","4100","CLE@PHO","CLE","PHO","","","","",""
"34077-9481","PF","Taj","Taj Gibson","Gibson","23.30857107979911","70","4100","POR@MIN","MIN","POR","GTD","Calf","","",""
"34077-66114","SG","Antonio","Antonio Blakeney","Blakeney","11.101817737926137","55","4000","CHI@NY","CHI","NY","","","","",""
"34077-9809","SF","Nicolas","Nicolas Batum","Batum","24.315493301606516","71","4000","CHA@UTA","CHA","UTA","","","","",""
"34077-15501","SG","Allen","Allen Crabbe","Crabbe","16.781394781068315","43","4000","MIL@BKN","BKN","MIL","O","Knee","","",""
"34077-16201","PG","Michael","Michael Carter-Williams","Carter-Williams","12.391304347826088","23","4000","ORL@TOR","ORL","TOR","","","","",""
"34077-84827","SG","Allonzo","Allonzo Trier","Trier","17.498437881469727","64","4000","CHI@NY","NY","CHI","O","Calf","","",""
"34077-15904","SF","Rodney","Rodney Hood","Hood","18.529850746268657","67","3900","POR@MIN","POR","MIN","","","","",""
"34077-81529","PF","Daniel","Daniel Theis","Theis","14.221311475409836","61","3900","MIA@BOS","BOS","MIA","","","","",""
"34077-42148","PF","Rondae","Rondae Hollis-Jefferson","Hollis-Jefferson","19.98070218270285","57","3900","MIL@BKN","BKN","MIL","","","","",""
"34077-23740","PG","Ryan","Ryan Arcidiacono","Arcidiacono","16.332895379317435","76","3900","CHI@NY","CHI","NY","","","","",""
"34077-9956","SG","Wayne","Wayne Ellington","Ellington","16.427659055019948","47","3900","DET@IND","DET","IND","","","","",""
"34077-9448","SG","Jamal","Jamal Crawford","Crawford","13.496666463216146","60","3900","CLE@PHO","PHO","CLE","","","","",""
"34077-68090","SF","OG","OG Anunoby","Anunoby","14.02923114483173","65","3900","ORL@TOR","TOR","ORL","GTD","Concussion","","",""
"34077-9810","PG","Jerryd","Jerryd Bayless","Bayless","14.416128835370463","31","3800","POR@MIN","MIN","POR","","","","",""
"34077-16081","PF","Khem","Khem Birch","Birch","12.633333333333333","45","3800","ORL@TOR","ORL","TOR","","","","",""
"34077-84706","PG","Devonte'","Devonte' Graham","Graham","11.05","40","3800","CHA@UTA","CHA","UTA","","","","",""
"34077-9598","PF","Ersan","Ersan Ilyasova","Ilyasova","15.122222415984623","63","3800","MIL@BKN","MIL","BKN","","","","",""
"34077-58289","PG","Kadeem","Kadeem Allen","Allen","19.888235653147976","17","3800","CHI@NY","NY","CHI","","","","",""
"34077-9703","PG","George","George Hill","Hill","15.57454501065341","55","3800","MIL@BKN","MIL","BKN","","","","",""
"34077-66046","SG","Luke","Luke Kennard","Kennard","16.662069386449353","58","3800","DET@IND","DET","IND","GTD","Illness","","",""
"34077-9870","SG","Kyle","Kyle Korver","Korver","13.827143205915178","70","3700","CHA@UTA","UTA","CHA","O","Knee","","",""
"34077-12443","PG","Jeremy","Jeremy Lin","Lin","18.40714285714286","70","3700","ORL@TOR","TOR","ORL","","","","",""
"34077-84703","PG","De'Anthony","De'Anthony Melton","Melton","16.706521739130434","46","3700","CLE@PHO","PHO","CLE","","","","",""
"34077-12511","PG","Ish","Ish Smith","Smith","18.29","50","3700","DET@IND","DET","IND","","","","",""
"34077-85242","SG","Rawle","Rawle Alkins","Alkins","7.55999984741211","5","3700","CHI@NY","CHI","NY","","","","",""
"34077-9692","SF","Tyreke","Tyreke Evans","Evans","18.646153846153847","65","3700","DET@IND","IND","DET","","","","",""
"34077-64017","C","Salah","Salah Mejri","Mejri","8.958064909904234","31","3600","PHI@DAL","DAL","PHI","","","","",""
"34077-101412","SG","Brandon","Brandon Sampson","Sampson","7.277777777777778","9","3600","CHI@NY","CHI","NY","","","","",""
"34077-17491","SF","James","James Ennis III","Ennis III","14.207142421177455","56","3600","PHI@DAL","PHI","DAL","","","","",""
"34077-85596","SF","Mitch","Mitch Creek","Creek","9.375","4","3600","POR@MIN","MIN","POR","","","","",""
"34077-15975","SG","C.J.","C.J. Williams","Williams","4.115384615384615","13","3600","POR@MIN","MIN","POR","","","","",""
"34077-70820","C","Thon","Thon Maker","Maker","12.503448486328125","58","3600","DET@IND","DET","IND","","","","",""
"34077-70826","SG","Furkan","Furkan Korkmaz","Korkmaz","11.66304347826087","46","3600","PHI@DAL","PHI","DAL","O","Knee","","",""
"34077-14529","PG","Cory","Cory Joseph","Joseph","19.56363668070211","77","3600","DET@IND","IND","DET","","","","",""
"34077-84688","SF","Keita","Keita Bates-Diop","Bates-Diop","11.133333841959635","24","3600","POR@MIN","MIN","POR","","","","",""
"34077-84700","PF","Rodions","Rodions Kurucs","Kurucs","16.155932410288667","59","3600","MIL@BKN","BKN","MIL","GTD","Knee","","",""
"34077-23780","SF","Jake","Jake Layman","Layman","14.409230393629807","65","3600","POR@MIN","POR","MIN","","","","",""
"34077-84719","SG","Aaron","Aaron Holiday","Holiday","10.506666395399305","45","3600","DET@IND","IND","DET","","","","",""
"34077-9968","SG","Jodie","Jodie Meeks","Meeks","12","5","3600","ORL@TOR","TOR","ORL","","","","",""
"34077-9479","SF","Luol","Luol Deng","Deng","14.98181845925071","22","3600","POR@MIN","MIN","POR","O","Achilles","","",""
"34077-9500","PF","Dirk","Dirk Nowitzki","Nowitzki","11.767391038977582","46","3600","PHI@DAL","DAL","PHI","","","","",""
"34077-9613","PG","Devin","Devin Harris","Harris","12.006349593874008","63","3600","PHI@DAL","DAL","PHI","","","","",""
"34077-101266","SG","Cameron","Cameron Reynolds","Reynolds","7.838461655836839","13","3600","POR@MIN","MIN","POR","","","","",""
"34077-16790","PG","Brad","Brad Wanamaker","Wanamaker","7.293749809265137","32","3600","MIA@BOS","BOS","MIA","","","","",""
"34077-15843","PG","Trey","Trey Burke","Burke","17.96923123873197","52","3600","PHI@DAL","DAL","PHI","","","","",""
"34077-85521","SF","Theo","Theo Pinson","Pinson","8.46470552332261","17","3500","MIL@BKN","BKN","MIL","","","","",""
"34077-85523","PG","Jordan","Jordan Loyd","Loyd","3.459999847412109","10","3500","ORL@TOR","TOR","ORL","","","","",""
"34077-48668","PG","Troy","Troy Caupain","Caupain","5.650000095367432","4","3500","ORL@TOR","ORL","TOR","","","","",""
"34077-23581","PF","Amile","Amile Jefferson","Jefferson","3.966666751437717","9","3500","ORL@TOR","ORL","TOR","","","","",""
"34077-9772","PF","Ryan","Ryan Anderson","Anderson","6.630434782608695","23","3500","MIA@BOS","MIA","BOS","","","","",""
"34077-12337","C","Greg","Greg Monroe","Monroe","10.93249969482422","40","3500","MIA@BOS","BOS","MIA","","","","",""
"34077-12339","C","Ekpe","Ekpe Udoh","Udoh","5.7199998643663195","45","3500","CHA@UTA","UTA","CHA","","","","",""
"34077-66104","PG","Isaiah","Isaiah Briscoe","Briscoe","9.315384302383814","39","3500","ORL@TOR","ORL","TOR","O","Knee","","",""
"34077-66109","PF","Skal","Skal Labissiere","Labissiere","4.8700000762939455","20","3500","POR@MIN","POR","MIN","","","","",""
"34077-12359","SF","Evan","Evan Turner","Turner","17.647058823529413","68","3500","POR@MIN","POR","MIN","","","","",""
"34077-15952","PF","John","John Henson","Henson","16.22857121058873","14","3500","CLE@PHO","CLE","PHO","O","Wrist","","",""
"34077-23121","PF","Tyler","Tyler Cavanaugh","Cavanaugh","1.225000023841858","8","3500","CHA@UTA","UTA","CHA","","","","",""
"34077-20064","PG","Matthew","Matthew Dellavedova","Dellavedova","13.039583841959635","48","3500","CLE@PHO","CLE","PHO","O","Concussion","","",""
"34077-68203","PF","Chris","Chris Boucher","Boucher","7.9384613037109375","26","3500","ORL@TOR","TOR","ORL","","","","",""
"34077-17517","SG","Tony","Tony Snell","Snell","11.39729762721706","74","3500","MIL@BKN","MIL","BKN","O","Ankle","","",""
"34077-23155","SG","Naz","Naz Mitrou-Long","Mitrou-Long","1.2636363289572976","11","3500","CHA@UTA","UTA","CHA","","","","",""
"34077-23156","PF","Georges","Georges Niang","Niang","5.569811551076062","53","3500","CHA@UTA","UTA","CHA","","","","",""
"34077-67707","PF","Marquese","Marquese Chriss","Chriss","9.771052310341283","38","3500","CLE@PHO","CLE","PHO","","","","",""
"34077-15996","PG","Jerian","Jerian Grant","Grant","11.868965938173492","58","3500","ORL@TOR","ORL","TOR","","","","",""
"34077-9862","PF","Amir","Amir Johnson","Johnson","9.519148806308179","47","3500","PHI@DAL","PHI","DAL","","","","",""
"34077-17542","PF","Alan","Alan Williams","Williams","10.225000381469727","4","3500","MIL@BKN","BKN","MIL","","","","",""
"34077-12424","C","Timofey","Timofey Mozgov","Mozgov","9.229032454952117","31","3500","ORL@TOR","ORL","TOR","GTD","Knee","","",""
"34077-102025","SF","Haywood","Haywood Highsmith","Highsmith","3.5999999046325684","2","3500","PHI@DAL","PHI","DAL","","","","",""
"34077-85137","SG","Duncan","Duncan Robinson","Robinson","4.353846036470854","13","3500","MIA@BOS","MIA","BOS","","","","",""
"34077-66196","SG","PJ","PJ Dozier","Dozier","2.839999961853027","5","3500","MIA@BOS","BOS","MIA","","","","",""
"34077-70823","PF","Guerschon","Guerschon Yabusele","Yabusele","4.855263157894737","38","3500","MIA@BOS","BOS","MIA","","","","",""
"34077-14505","C","Bismack","Bismack Biyombo","Biyombo","13.066666920979818","48","3500","CHA@UTA","CHA","UTA","","","","",""
"34077-14506","PG","Brandon","Brandon Knight","Knight","11.705882352941176","34","3500","CLE@PHO","CLE","PHO","","","","",""
"34077-14508","SG","Jimmer","Jimmer Fredette","Fredette","5.550000190734863","2","3500","CLE@PHO","PHO","CLE","","","","",""
"34077-9920","PF","Anthony","Anthony Tolliver","Tolliver","10.461017156051376","59","3500","POR@MIN","MIN","POR","","","","",""
"34077-84672","SG","Zhaire","Zhaire Smith","Smith","7.199999809265137","1","3500","PHI@DAL","PHI","DAL","","","","",""
"34077-84675","C","Mohamed","Mohamed Bamba","Bamba","17.406382459275267","47","3500","ORL@TOR","ORL","TOR","O","Lower leg","","",""
"34077-14533","PG","Shelvin","Shelvin Mack","Mack","16.075438382332784","57","3500","CHA@UTA","CHA","UTA","","","","",""
"34077-84676","PF","Wendell","Wendell Carter Jr.","Carter Jr.","25.62272782759233","44","3500","CHI@NY","CHI","NY","O","Thumb","","",""
"34077-16071","PG","Tim","Tim Frazier","Frazier","14.65925880714699","54","3500","MIL@BKN","MIL","BKN","","","","",""
"34077-15560","PG","Shabazz","Shabazz Napier","Napier","17","55","3500","MIL@BKN","BKN","MIL","","","","",""
"34077-84681","SG","Donte","Donte DiVincenzo","DiVincenzo","10.87037037037037","27","3500","MIL@BKN","MIL","BKN","O","Heel","","",""
"34077-14539","PF","Jon","Jon Leuer","Leuer","8.263157894736842","38","3500","DET@IND","DET","IND","","","","",""
"34077-84687","SF","George","George King","King","1.2000000476837158","1","3500","CLE@PHO","PHO","CLE","","","","",""
"34077-84686","PG","Elie","Elie Okobo","Okobo","12.035416920979818","48","3500","CLE@PHO","PHO","CLE","","","","",""
