"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"34166-9714","SG","DeMar","DeMar DeRozan","DeRozan","40.42602873501713","73","8600","SA@DEN","SA","DEN","","","","",""
"34166-9575","PG","Mike","Mike Conley","Conley","37.9471435546875","70","8500","MEM@POR","MEM","POR","GTD","Ankle","","",""
"34166-42669","PF","Julius","Julius Randle","Randle","37.30000068772007","71","8500","CHA@NO","NO","CHA","","","","",""
"34166-14528","SG","Jimmy","Jimmy Butler","Butler","37.73015873015873","63","8400","PHI@ATL","PHI","ATL","GTD","Back","","",""
"34166-9623","PG","Chris","Chris Paul","Paul","37.31296341507523","54","8100","HOU@LAC","HOU","LAC","","","","",""
"34166-58253","C","Myles","Myles Turner","Turner","33.69718309859155","71","8100","IND@DET","IND","DET","","","","",""
"34166-19067","SG","CJ","CJ McCollum","McCollum","32.55882352941177","68","8000","MEM@POR","POR","MEM","O","Knee","","",""
"34166-9637","SF","Danilo","Danilo Gallinari","Gallinari","32.65538611778846","65","7800","HOU@LAC","LAC","HOU","","","","",""
"34166-84673","C","Deandre","Deandre Ayton","Ayton","34.88055419921875","72","7800","UTA@PHO","PHO","UTA","O","Ankle","","",""
"34166-12351","PF","Derrick","Derrick Favors","Favors","27.71466796875","75","7600","UTA@PHO","UTA","PHO","O","Back","","",""
"34166-9453","C","Al","Al Horford","Horford","32.72000075120192","65","7600","BOS@MIA","BOS","MIA","GTD","Knee","","",""
"34166-19138","PG","Elfrid","Elfrid Payton","Payton","29.531577662417764","38","7600","CHA@NO","NO","CHA","","","","",""
"34166-14518","PF","Tobias","Tobias Harris","Harris","35.47820575420673","78","7500","PHI@ATL","PHI","ATL","","","","",""
"34166-66236","PF","John","John Collins","Collins","34.40847416247352","59","7500","PHI@ATL","ATL","PHI","GTD","Rest","","",""
"34166-67312","C","Thomas","Thomas Bryant","Bryant","22.42500035903033","68","7500","CHI@WAS","WAS","CHI","","","","",""
"34166-15755","PF","Anthony","Anthony Davis","Davis","55.23859820449562","57","7400","CHA@NO","NO","CHA","GTD","Back","","",""
"34166-60021","PF","Pascal","Pascal Siakam","Siakam","32.69078947368421","76","7400","TOR@BKN","TOR","BKN","","","","",""
"34166-80817","PF","Bam","Bam Adebayo","Adebayo","24.13766202059659","77","7400","BOS@MIA","MIA","BOS","","","","",""
"34166-23776","PF","Montrezl","Montrezl Harrell","Harrell","32.38974233774039","78","7200","HOU@LAC","LAC","HOU","","","","",""
"34166-9662","SG","Lou","Lou Williams","Williams","31.987325319102112","71","7200","HOU@LAC","LAC","HOU","","","","",""
"34166-66108","PG","Jamal","Jamal Murray","Murray","31.905634490536972","71","7200","SA@DEN","DEN","SA","","","","",""
"34166-40783","SG","Zach","Zach LaVine","LaVine","36.70317537822421","63","7200","CHI@WAS","CHI","WAS","O","Thigh","","",""
"34166-23447","PF","Richaun","Richaun Holmes","Holmes","19.3391307886096","69","7200","UTA@PHO","PHO","UTA","","","","",""
"34166-9535","PG","Kyle","Kyle Lowry","Lowry","35.75714208209325","63","7100","TOR@BKN","TOR","BKN","","","","",""
"34166-41594","PF","Aaron","Aaron Gordon","Gordon","32.44459327491554","74","7100","NY@ORL","ORL","NY","","","","",""
"34166-80812","PF","Lauri","Lauri Markkanen","Markkanen","34.05471744177476","53","7100","CHI@WAS","CHI","WAS","O","Illness","","",""
"34166-49116","SG","Andrew","Andrew Wiggins","Wiggins","30.504412482766543","68","7100","MIN@DAL","MIN","DAL","","","","",""
"34166-14530","SF","Bojan","Bojan Bogdanovic","Bogdanovic","27.030767978766026","78","7000","IND@DET","IND","DET","","","","",""
"34166-40830","SG","Delon","Delon Wright","Wright","19.875714983258927","70","7000","MEM@POR","MEM","POR","","","","",""
"34166-14516","C","Enes","Enes Kanter","Kanter","28.27142818390377","63","6900","MEM@POR","POR","MEM","","","","",""
"34166-9729","PF","Paul","Paul Millsap","Millsap","29.24545380563447","66","6900","SA@DEN","DEN","SA","","","","",""
"34166-58153","SF","Kelly","Kelly Oubre Jr.","Oubre Jr.","27.3768115942029","69","6900","UTA@PHO","PHO","UTA","O","Thumb","","",""
"34166-59318","SF","Joe","Joe Ingles","Ingles","27.302598036728895","77","6900","UTA@PHO","UTA","PHO","","","","",""
"34166-16196","PF","Dwight","Dwight Powell","Powell","21.40274006046661","73","6800","MIN@DAL","DAL","MIN","","","","",""
"34166-14496","PG","Ricky","Ricky Rubio","Rubio","28.316417181669777","67","6700","UTA@PHO","UTA","PHO","","","","",""
"34166-15628","SF","Otto","Otto Porter Jr.","Porter Jr.","28.764286586216517","56","6700","CHI@WAS","CHI","WAS","O","Shoulder","","",""
"34166-42550","SF","Jabari","Jabari Parker","Parker","27.474603562127974","63","6700","CHI@WAS","WAS","CHI","","","","",""
"34166-42202","PF","Christian","Christian Wood","Wood","12.5","17","6600","CHA@NO","NO","CHA","","","","",""
"34166-9446","PG","Jeff","Jeff Teague","Teague","29.469046456473215","42","6500","MIN@DAL","MIN","DAL","O","Foot","","",""
"34166-9673","PG","Goran","Goran Dragic","Dragic","25.577420142389112","31","6500","BOS@MIA","MIA","BOS","","","","",""
"34166-23097","PG","Tomas","Tomas Satoransky","Satoransky","22.676316110711348","76","6500","CHI@WAS","WAS","CHI","","","","",""
"34166-63124","PG","Emmanuel","Emmanuel Mudiay","Mudiay","25.065518083243536","58","6500","NY@ORL","NY","ORL","","","","",""
"34166-84680","PG","Shai","Shai Gilgeous-Alexander","Gilgeous-Alexander","22.44810157486155","79","6500","HOU@LAC","LAC","HOU","","","","",""
"34166-80808","PF","Jayson","Jayson Tatum","Tatum","30.418181184050326","77","6500","BOS@MIA","BOS","MIA","","","","",""
"34166-59358","PF","Domantas","Domantas Sabonis","Sabonis","30.532395053917252","71","6500","IND@DET","IND","DET","","","","",""
"34166-9624","PG","Darren","Darren Collison","Collison","27.26081147065034","74","6400","IND@DET","IND","DET","O","Groin","","",""
"34166-16233","SF","Josh","Josh Richardson","Richardson","30.28333197699653","72","6400","BOS@MIA","MIA","BOS","GTD","Heel","","",""
"34166-9666","PF","Thaddeus","Thaddeus Young","Young","28.539744841746796","78","6300","IND@DET","IND","DET","","","","",""
"34166-16301","C","Dewayne","Dewayne Dedmon","Dedmon","27.1875","64","6300","PHI@ATL","ATL","PHI","O","Ankle","","",""
"34166-42156","PF","Bobby","Bobby Portis","Portis","27.6021728515625","46","6200","CHI@WAS","WAS","CHI","","","","",""
"34166-9585","SG","Dwyane","Dwyane Wade","Wade","26.926470588235293","68","6200","BOS@MIA","MIA","BOS","","","","",""
"34166-12334","SG","Avery","Avery Bradley","Bradley","18.174603174603174","63","6100","MEM@POR","MEM","POR","O","Lower leg","","",""
"34166-23798","SG","Caris","Caris LeVert","LeVert","26.619444105360245","36","6100","TOR@BKN","BKN","TOR","","","","",""
"34166-9577","SF","Rudy","Rudy Gay","Gay","28.323076923076922","65","6100","SA@DEN","SA","DEN","","","","",""
"34166-58081","PG","Tyus","Tyus Jones","Jones","18.80952380952381","63","6100","MIN@DAL","MIN","DAL","","","","",""
"34166-82744","PG","Shaquille","Shaquille Harrison","Harrison","16.624637327332426","69","6100","CHI@WAS","CHI","WAS","GTD","Shoulder","","",""
"34166-41083","PF","Luke","Luke Kornet","Kornet","14.939024390243903","41","6000","NY@ORL","NY","ORL","","","","",""
"34166-42677","PG","Terry","Terry Rozier","Rozier","20.726666666666667","75","6000","BOS@MIA","BOS","MIA","","","","",""
"34166-84690","PG","Jalen","Jalen Brunson","Brunson","16.984058324841484","69","6000","MIN@DAL","DAL","MIN","","","","",""
"34166-58084","SF","Justise","Justise Winslow","Winslow","27.58852499039447","61","6000","BOS@MIA","MIA","BOS","GTD","Thigh","","",""
"34166-80809","PF","Josh","Josh Jackson","Jackson","22.265333658854168","75","6000","UTA@PHO","PHO","UTA","","","","",""
"34166-9581","C","Marc","Marc Gasol","Gasol","34.622666015625","75","5800","TOR@BKN","TOR","BKN","","","","",""
"34166-9655","SF","JJ","JJ Redick","Redick","25.217808553617296","73","5800","PHI@ATL","PHI","ATL","","","","",""
"34166-49675","PG","Derrick","Derrick White","White","23.901588076636905","63","5800","SA@DEN","SA","DEN","","","","",""
"34166-24247","PG","Fred","Fred VanVleet","VanVleet","23.676666259765625","60","5800","TOR@BKN","TOR","BKN","","","","",""
"34166-80811","SF","Jonathan","Jonathan Isaac","Isaac","23.03611077202691","72","5800","NY@ORL","ORL","NY","","","","",""
"34166-20491","SF","Robert","Robert Covington","Covington","30.9028564453125","35","5700","MIN@DAL","MIN","DAL","O","Knee","","",""
"34166-23676","SG","Damyean","Damyean Dotson","Dotson","19.97205846449908","68","5700","NY@ORL","NY","ORL","","","","",""
"34166-23802","PG","Kris","Kris Dunn","Dunn","28.73695705247962","46","5700","CHI@WAS","CHI","WAS","GTD","Back","","",""
"34166-9561","C","DeAndre","DeAndre Jordan","Jordan","32.846375396286234","69","5600","NY@ORL","NY","ORL","","","","",""
"34166-23096","SG","Evan","Evan Fournier","Fournier","25.37792176085633","77","5600","NY@ORL","ORL","NY","","","","",""
"34166-55058","SF","Bruno","Bruno Caboclo","Caboclo","17.413793103448278","29","5600","MEM@POR","MEM","POR","","","","",""
"34166-80824","PG","Frank","Frank Jackson","Jackson","12.988524390048669","61","5600","CHA@NO","NO","CHA","O","Concussion","","",""
"34166-14523","PG","Reggie","Reggie Jackson","Jackson","25.48311624898539","77","5500","IND@DET","DET","IND","","","","",""
"34166-58574","PF","Jonah","Jonah Bolden","Bolden","13.094999694824219","40","5500","PHI@ATL","PHI","ATL","","","","",""
"34166-9466","PG","D.J.","D.J. Augustin","Augustin","22.837662337662337","77","5500","NY@ORL","ORL","NY","","","","",""
"34166-15691","C","Cody","Cody Zeller","Zeller","25.022448481345663","49","5500","CHA@NO","CHA","NO","O","Knee","","",""
"34166-63127","C","Willy","Willy Hernangomez","Hernangomez","16.689091352982956","55","5500","CHA@NO","CHA","NO","","","","",""
"34166-84670","SF","Mikal","Mikal Bridges","Bridges","20.487179487179485","78","5500","UTA@PHO","PHO","UTA","","","","",""
"34166-80821","C","Jarrett","Jarrett Allen","Allen","27.928571428571427","77","5500","TOR@BKN","BKN","TOR","","","","",""
"34166-12342","PF","Al-Farouq","Al-Farouq Aminu","Aminu","23.15714254007711","77","5400","MEM@POR","POR","MEM","","","","",""
"34166-15814","C","Alex","Alex Len","Len","21.195891079837327","73","5400","PHI@ATL","ATL","PHI","GTD","Foot","","",""
"34166-9873","C","Robin","Robin Lopez","Lopez","18.22428501674107","70","5400","CHI@WAS","CHI","WAS","","","","",""
"34166-16178","SF","Maurice","Maurice Harkless","Harkless","19.716070992606028","56","5400","MEM@POR","POR","MEM","","","","",""
"34166-12363","C","Hassan","Hassan Whiteside","Whiteside","33.432351505055145","68","5300","BOS@MIA","MIA","BOS","","","","",""
"34166-84674","SF","Kevin","Kevin Knox","Knox","20.47605702574824","71","5300","NY@ORL","NY","ORL","","","","",""
"34166-81621","PF","Maxi","Maxi Kleber","Kleber","18.030881993910846","68","5300","MIN@DAL","DAL","MIN","","","","",""
"34166-9957","PF","Serge","Serge Ibaka","Ibaka","30.371829610475352","71","5300","TOR@BKN","TOR","BKN","","","","",""
"34166-23670","SG","Marcus","Marcus Smart","Smart","23.301298067167206","77","5200","BOS@MIA","BOS","MIA","","","","",""
"34166-70819","PF","Dragan","Dragan Bender","Bender","11.307142711821056","42","5200","UTA@PHO","PHO","UTA","","","","",""
"34166-18600","PG","Tyler","Tyler Johnson","Johnson","21.78245571203399","57","5200","UTA@PHO","PHO","UTA","O","Knee","","",""
"34166-15542","PG","Spencer","Spencer Dinwiddie","Dinwiddie","27.365625381469727","64","5200","TOR@BKN","BKN","TOR","","","","",""
"34166-9538","SF","Trevor","Trevor Ariza","Ariza","27.771013785099637","69","5200","CHI@WAS","WAS","CHI","O","Groin","","",""
"34166-42661","PF","Noah","Noah Vonleh","Vonleh","23.523529052734375","68","5200","NY@ORL","NY","ORL","O","Ankle","","",""
"34166-12366","SF","Gordon","Gordon Hayward","Hayward","23.5","69","5100","BOS@MIA","BOS","MIA","","","","",""
"34166-15590","C","Mason","Mason Plumlee","Plumlee","23.19350681057224","77","5100","SA@DEN","DEN","SA","","","","",""
"34166-15800","SF","Jae","Jae Crowder","Crowder","22.782894736842106","76","5100","UTA@PHO","UTA","PHO","GTD","Quadriceps","","",""
"34166-16220","SG","Dion","Dion Waiters","Waiters","20.505128518129005","39","5100","BOS@MIA","MIA","BOS","","","","",""
"34166-80814","PG","Dennis","Dennis Smith Jr.","Smith Jr.","26.282353419883577","51","5100","NY@ORL","NY","ORL","O","Back","","",""
"34166-17333","SF","Will","Will Barton","Barton","23.539473684210527","38","5100","SA@DEN","DEN","SA","","","","",""
"34166-23572","SF","Taurean","Taurean Prince","Prince","23.154902439491423","51","5000","PHI@ATL","ATL","PHI","GTD","Foot","","",""
"34166-12474","PG","Patrick","Patrick Beverley","Beverley","22.394805511870942","77","5000","HOU@LAC","LAC","HOU","GTD","Hip","","",""
"34166-85305","SF","Kenrich","Kenrich Williams","Williams","16.704761323474703","42","5000","CHA@NO","NO","CHA","","","","",""
"34166-23120","SF","TJ","TJ Warren","Warren","29.413954623909884","43","5000","UTA@PHO","PHO","UTA","O","Ankle","","",""
"34166-15559","SG","Jeremy","Jeremy Lamb","Lamb","28.175675675675677","74","4900","CHA@NO","CHA","NO","GTD","Ankle","","",""
"34166-15843","PG","Trey","Trey Burke","Burke","18.20943350162146","53","4900","MIN@DAL","DAL","MIN","","","","",""
"34166-16363","SF","Joe","Joe Harris","Harris","22.408219846960616","73","4900","TOR@BKN","BKN","TOR","","","","",""
"34166-22541","PF","Kelly","Kelly Olynyk","Olynyk","20.6243236644848","74","4800","BOS@MIA","MIA","BOS","","","","",""
"34166-16405","SG","Terrence","Terrence Ross","Ross","23.642857142857142","77","4800","NY@ORL","ORL","NY","","","","",""
"34166-67025","PF","Ivan","Ivan Rabb","Rabb","12.288636641068893","44","4800","MEM@POR","MEM","POR","","","","",""
"34166-84689","SG","Josh","Josh Okogie","Okogie","17.238570731026787","70","4800","MIN@DAL","MIN","DAL","","","","",""
"34166-82743","SG","Walter","Walter Lemon Jr.","Lemon Jr.","35.849998474121094","2","4800","CHI@WAS","CHI","WAS","","","","",""
"34166-58378","C","Jakob","Jakob Poeltl","Poeltl","16.524658203125","73","4700","SA@DEN","SA","DEN","","","","",""
"34166-15583","PG","Seth","Seth Curry","Curry","12.008450360365316","71","4700","MEM@POR","POR","MEM","","","","",""
"34166-9787","SF","DeMarre","DeMarre Carroll","Carroll","20.262500762939453","64","4700","TOR@BKN","BKN","TOR","","","","",""
"34166-84678","SF","Miles","Miles Bridges","Bridges","16.322666015625","75","4700","CHA@NO","CHA","NO","","","","",""
"34166-55056","PF","Dario","Dario Saric","Saric","20.035525673314144","76","4700","MIN@DAL","MIN","DAL","","","","",""
"34166-15405","PF","JaMychal","JaMychal Green","Green","20.50634959387401","63","4600","HOU@LAC","LAC","HOU","","","","",""
"34166-9556","SG","Eric","Eric Gordon","Gordon","23.450000762939453","64","4600","HOU@LAC","HOU","LAC","","","","",""
"34166-67026","SG","Jaylen","Jaylen Brown","Brown","22.879167344835068","72","4600","BOS@MIA","BOS","MIA","O","Back","","",""
"34166-9799","SG","Wesley","Wesley Matthews","Matthews","20.69253767782183","67","4600","IND@DET","IND","DET","O","Hamstring","","",""
"34166-9956","SG","Wayne","Wayne Ellington","Ellington","16.852083841959637","48","4600","IND@DET","DET","IND","","","","",""
"34166-70827","C","Ivica","Ivica Zubac","Zubac","19.398182262073863","55","4500","HOU@LAC","LAC","HOU","","","","",""
"34166-14512","PF","Marcus","Marcus Morris","Morris","24.935617107234588","73","4500","BOS@MIA","BOS","MIA","O","Ankle","","",""
"34166-16604","SG","Justin","Justin Holiday","Holiday","21.906494140625","77","4500","MEM@POR","MEM","POR","","","","",""
"34166-23788","PG","Bryn","Bryn Forbes","Forbes","19.23333270733173","78","4500","SA@DEN","SA","DEN","","","","",""
"34166-9758","SG","Danny","Danny Green","Green","21.11710558439556","76","4500","TOR@BKN","TOR","BKN","GTD","Thumb","","",""
"34166-58134","SF","Justin","Justin Jackson","Jackson","12.993421052631579","76","4500","MIN@DAL","DAL","MIN","","","","",""
"34166-80815","PF","Zach","Zach Collins","Collins","15.505555894639757","72","4500","MEM@POR","POR","MEM","","","","",""
"34166-24544","SF","Gary","Gary Harris","Harris","22.548076923076923","52","4500","SA@DEN","DEN","SA","","","","",""
"34166-9483","C","Joakim","Joakim Noah","Noah","19.526189894903276","42","4400","MEM@POR","MEM","POR","GTD","Knee","","",""
"34166-15771","C","Gorgui","Gorgui Dieng","Dieng","14.566196495378522","71","4400","MIN@DAL","MIN","DAL","","","","",""
"34166-84707","SF","Chandler","Chandler Hutchison","Hutchison","12.818181818181818","44","4400","CHI@WAS","CHI","WAS","O","Toe","","",""
"34166-37931","C","Aron","Aron Baynes","Baynes","14.125","48","4300","BOS@MIA","BOS","MIA","","","","",""
"34166-12365","PF","Ed","Ed Davis","Davis","19.261038643973215","77","4300","TOR@BKN","BKN","TOR","","","","",""
"34166-70820","C","Thon","Thon Maker","Maker","12.888136007018009","59","4300","IND@DET","DET","IND","","","","",""
"34166-49336","SF","DeAndre'","DeAndre' Bembry","Bembry","20.53076954377003","78","4300","PHI@ATL","ATL","PHI","","","","",""
"34166-9448","SG","Jamal","Jamal Crawford","Crawford","13.677048980212602","61","4300","UTA@PHO","PHO","UTA","","","","",""
"34166-9692","SF","Tyreke","Tyreke Evans","Evans","18.72878750887784","66","4300","IND@DET","IND","DET","","","","",""
"34166-84668","SF","Troy","Troy Brown Jr.","Brown Jr.","10.591666539510092","48","4300","CHI@WAS","WAS","CHI","","","","",""
"34166-84704","SG","Kevin","Kevin Huerter","Huerter","19.72777811686198","72","4300","PHI@ATL","ATL","PHI","","","","",""
"34166-23407","PF","PJ","PJ Tucker","Tucker","21.69615447215545","78","4300","HOU@LAC","HOU","LAC","","","","",""
"34166-67556","SG","Tyler","Tyler Dorsey","Dorsey","9.906976744186046","43","4300","MEM@POR","MEM","POR","","","","",""
"34166-14537","SF","Chandler","Chandler Parsons","Parsons","13.742857433500744","21","4200","MEM@POR","MEM","POR","","","","",""
"34166-9451","PF","Marvin","Marvin Williams","Williams","23.06533365885417","75","4200","CHA@NO","CHA","NO","GTD","Foot","","",""
"34166-66968","SF","Derrick","Derrick Jones Jr.","Jones Jr.","16.747367992735747","57","4200","BOS@MIA","MIA","BOS","O","Knee","","",""
"34166-9648","SF","Jeff","Jeff Green","Green","21.69324390308277","74","4200","CHI@WAS","WAS","CHI","O","Undisclosed","","",""
"34166-15904","SF","Rodney","Rodney Hood","Hood","18.747059541590072","68","4200","MEM@POR","POR","MEM","","","","",""
"34166-16201","PG","Michael","Michael Carter-Williams","Carter-Williams","12.958333333333334","24","4200","NY@ORL","ORL","NY","","","","",""
"34166-12359","SF","Evan","Evan Turner","Turner","18.01739059669384","69","4100","MEM@POR","POR","MEM","","","","",""
"34166-70825","SG","Timothe","Timothe Luwawu-Cabarrot","Luwawu-Cabarrot","7.8934783935546875","46","4100","CHI@WAS","CHI","WAS","","","","",""
"34166-14521","PF","Kenneth","Kenneth Faried","Faried","22.105881634880514","34","4100","HOU@LAC","HOU","LAC","","","","",""
"34166-9481","PF","Taj","Taj Gibson","Gibson","23.30857107979911","70","4100","MIN@DAL","MIN","DAL","O","Calf","","",""
"34166-63123","SF","Mario","Mario Hezonja","Hezonja","16.26851851851852","54","4100","NY@ORL","NY","ORL","","","","",""
"34166-63478","C","Cristiano","Cristiano Felicio","Felicio","9.375","56","4100","CHI@WAS","CHI","WAS","","","","",""
"34166-17491","SF","James","James Ennis III","Ennis III","14.310526529947916","57","4000","PHI@ATL","PHI","ATL","","","","",""
"34166-15501","SG","Allen","Allen Crabbe","Crabbe","16.781394781068315","43","4000","TOR@BKN","BKN","TOR","O","Knee","","",""
"34166-66061","SG","Dwayne","Dwayne Bacon","Bacon","11.415789152446546","38","4000","CHA@NO","CHA","NO","","","","",""
"34166-64017","C","Salah","Salah Mejri","Mejri","9.96875","32","4000","MIN@DAL","DAL","MIN","","","","",""
"34166-9809","SF","Nicolas","Nicolas Batum","Batum","24.315493301606516","71","4000","CHA@NO","CHA","NO","","","","",""
"34166-9966","PF","James","James Johnson","Johnson","17.525999755859374","50","4000","BOS@MIA","MIA","BOS","","","","",""
"34166-84827","SG","Allonzo","Allonzo Trier","Trier","17.498437881469727","64","4000","NY@ORL","NY","ORL","O","Calf","","",""
"34166-49115","SG","Wayne","Wayne Selden","Selden","12.616901236520686","71","4000","CHI@WAS","CHI","WAS","","","","",""
"34166-42148","PF","Rondae","Rondae Hollis-Jefferson","Hollis-Jefferson","19.98070218270285","57","3900","TOR@BKN","BKN","TOR","","","","",""
"34166-9500","PF","Dirk","Dirk Nowitzki","Nowitzki","11.793616761552526","47","3900","MIN@DAL","DAL","MIN","","","","",""
"34166-40396","SG","Monte","Monte Morris","Morris","20.75974025974026","77","3900","SA@DEN","DEN","SA","","","","",""
"34166-9715","SG","Marco","Marco Belinelli","Belinelli","17.29605263157895","76","3900","SA@DEN","SA","DEN","","","","",""
"34166-68090","SF","OG","OG Anunoby","Anunoby","14.02923114483173","65","3900","TOR@BKN","TOR","BKN","O","Concussion","","",""
"34166-9810","PG","Jerryd","Jerryd Bayless","Bayless","14.665624618530273","32","3900","MIN@DAL","MIN","DAL","","","","",""
"34166-16081","PF","Khem","Khem Birch","Birch","12.810869299847147","46","3900","NY@ORL","ORL","NY","","","","",""
"34166-84724","PG","Landry","Landry Shamet","Shamet","14.425333658854166","75","3900","HOU@LAC","LAC","HOU","","","","",""
"34166-11074","SG","Garrett","Garrett Temple","Temple","16.749295086927816","71","3900","HOU@LAC","LAC","HOU","","","","",""
"34166-16230","SG","Jordan","Jordan McRae","McRae","10.144000244140624","25","3900","CHI@WAS","WAS","CHI","","","","",""
"34166-58289","PG","Kadeem","Kadeem Allen","Allen","19.900000678168404","18","3900","NY@ORL","NY","ORL","O","Concussion","","",""
"34166-16448","PF","Frank","Frank Kaminsky","Kaminsky","13.799999418712797","42","3800","CHA@NO","CHA","NO","","","","",""
"34166-19781","SG","Kent","Kent Bazemore","Bazemore","24.28125","64","3800","PHI@ATL","ATL","PHI","GTD","Hip","","",""
"34166-9654","SF","Vince","Vince Carter","Carter","14.32876712328767","73","3800","PHI@ATL","ATL","PHI","O","Rest","","",""
"34166-66046","SG","Luke","Luke Kennard","Kennard","16.662069386449353","58","3800","IND@DET","DET","IND","GTD","Foot","","",""
"34166-18393","PG","T.J.","T.J. McConnell","McConnell","16.928169357944544","71","3800","PHI@ATL","PHI","ATL","","","","",""
"34166-85242","SG","Rawle","Rawle Alkins","Alkins","6.299999872843425","6","3700","CHI@WAS","CHI","WAS","","","","",""
"34166-15762","SF","Darius","Darius Miller","Miller","15.501448921535326","69","3700","CHA@NO","NO","CHA","O","Hip","","",""
"34166-9870","SG","Kyle","Kyle Korver","Korver","13.827143205915178","70","3700","UTA@PHO","UTA","PHO","O","Knee","","",""
"34166-84703","PG","De'Anthony","De'Anthony Melton","Melton","16.706521739130434","46","3700","UTA@PHO","PHO","UTA","","","","",""
"34166-84719","SG","Aaron","Aaron Holiday","Holiday","10.706521739130435","46","3700","IND@DET","IND","DET","","","","",""
"34166-23294","SF","Danuel","Danuel House","House","16.8028564453125","35","3700","HOU@LAC","HOU","LAC","","","","",""
"34166-58350","SF","Stanley","Stanley Johnson","Johnson","14.84923095703125","65","3700","CHA@NO","NO","CHA","","","","",""
"34166-15417","SF","Solomon","Solomon Hill","Hill","11.10250015258789","40","3600","CHA@NO","NO","CHA","","","","",""
"34166-12443","PG","Jeremy","Jeremy Lin","Lin","18.297182754731516","71","3600","TOR@BKN","TOR","BKN","","","","",""
"34166-70826","SG","Furkan","Furkan Korkmaz","Korkmaz","11.66304347826087","46","3600","PHI@ATL","PHI","ATL","O","Knee","","",""
"34166-23740","PG","Ryan","Ryan Arcidiacono","Arcidiacono","16.357142857142858","77","3600","CHI@WAS","CHI","WAS","","","","",""
"34166-23744","SG","Justin","Justin Anderson","Anderson","7.64318154074929","44","3600","PHI@ATL","ATL","PHI","","","","",""
"34166-14529","PG","Cory","Cory Joseph","Joseph","19.50128173828125","78","3600","IND@DET","IND","DET","","","","",""
"34166-9479","SF","Luol","Luol Deng","Deng","14.98181845925071","22","3600","MIN@DAL","MIN","DAL","O","Achilles","","",""
"34166-23826","PF","Alex","Alex Poythress","Poythress","12.033333188011532","21","3600","PHI@ATL","ATL","PHI","GTD","Ankle","","",""
"34166-20764","SF","Julian","Julian Washburn","Washburn","6.830769465519832","13","3600","MEM@POR","MEM","POR","","","","",""
