"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"34046-80819","PF","Harry","Harry Giles III","Giles III","15.308621110587284","58","4200","SAC@SA","SAC","SA","GTD","Thigh","","",""
"34046-23788","PG","Bryn","Bryn Forbes","Forbes","19.12105198910362","76","4200","SAC@SA","SA","SAC","","","","",""
"34046-9664","SG","Andre","Andre Iguodala","Iguodala","19.343077674278845","65","4100","CHA@GS","GS","CHA","","","","",""
"34046-15405","PF","JaMychal","JaMychal Green","Green","20.490322974420362","62","4000","MEM@LAC","LAC","MEM","","","","",""
"34046-11074","SG","Garrett","Garrett Temple","Temple","16.75571463448661","70","4000","MEM@LAC","LAC","MEM","","","","",""
"34046-9809","SF","Nicolas","Nicolas Batum","Batum","24.394285365513394","70","4000","CHA@GS","CHA","GS","","","","",""
"34046-40396","SG","Monte","Monte Morris","Morris","20.953333333333333","75","4000","WAS@DEN","DEN","WAS","","","","",""
"34046-84724","PG","Landry","Landry Shamet","Shamet","14.429730389569256","74","4000","MEM@LAC","LAC","MEM","","","","",""
"34046-16230","SG","Jordan","Jordan McRae","McRae","9.370833079020182","24","3900","WAS@DEN","WAS","DEN","","","","",""
"34046-9715","SG","Marco","Marco Belinelli","Belinelli","17.333783123944258","74","3900","SAC@SA","SA","SAC","","","","",""
"34046-84706","PG","Devonte'","Devonte' Graham","Graham","11.128205128205128","39","3800","CHA@GS","CHA","GS","","","","",""
"34046-66064","SG","Malik","Malik Beasley","Beasley","17.758107778188343","74","3700","WAS@DEN","DEN","WAS","","","","",""
"34046-9636","SF","Wilson","Wilson Chandler","Chandler","15.734782343325408","46","3700","MEM@LAC","LAC","MEM","","","","",""
"34046-9939","PG","Patty","Patty Mills","Mills","18.094736199629935","76","3600","SAC@SA","SA","SAC","","","","",""
"34046-9731","C","Kosta","Kosta Koufos","Koufos","11.734210365696958","38","3500","SAC@SA","SAC","SA","","","","",""
"34046-18435","SF","Alfonzo","Alfonzo McKinnie","McKinnie","10.153846153846153","65","3500","CHA@GS","GS","CHA","","","","",""
"34046-20764","SF","Julian","Julian Washburn","Washburn","5.700000127156575","12","3500","MEM@LAC","MEM","LAC","","","","",""
"34046-103221","SG","Dusty","Dusty Hannahs","Hannahs","0","0","3500","MEM@LAC","MEM","LAC","","","","",""
"34046-20277","SG","Torrey","Torrey Craig","Craig","13.97941140567555","68","3500","WAS@DEN","DEN","WAS","","","","",""
"34046-12348","SF","Wesley","Wesley Johnson","Johnson","8.2351354650549","37","3500","WAS@DEN","WAS","DEN","","","","",""
"34046-40769","C","Jordan","Jordan Bell","Bell","10.44098400678791","61","3500","CHA@GS","GS","CHA","","","","",""
"34046-9796","PF","Luc","Luc Mbah a Moute","Mbah a Moute","8.850000381469727","4","3500","MEM@LAC","LAC","MEM","O","Knee","","",""
"34046-12357","SG","Quincy","Quincy Pondexter","Pondexter","4.057142919423629","49","3500","SAC@SA","SA","SAC","","","","",""
"34046-16197","SG","Chasson","Chasson Randle","Randle","10.206818320534445","44","3500","WAS@DEN","WAS","DEN","","","","",""
"34046-40264","SF","Ben","Ben Moore","Moore","1.350000023841858","2","3500","SAC@SA","SA","SAC","","","","",""
"34046-85586","PF","Marcus","Marcus Derrickson","Derrickson","4.344444274902344","9","3500","CHA@GS","GS","CHA","","","","",""
"34046-58457","SF","Devin","Devin Robinson","Robinson","10.600000381469727","4","3500","WAS@DEN","WAS","DEN","GTD","Hip","","",""
"34046-58461","PF","Trey","Trey Lyles","Lyles","16.748333740234376","60","3500","WAS@DEN","DEN","WAS","","","","",""
"34046-84836","C","Angel","Angel Delgado","Delgado","5.400000095367432","2","3500","MEM@LAC","LAC","MEM","","","","",""
"34046-41077","SG","Sindarius","Sindarius Thornwell","Thornwell","2.871186337228549","59","3500","MEM@LAC","LAC","MEM","","","","",""
"34046-24186","SG","Tyrone","Tyrone Wallace","Wallace","7.412280701754386","57","3500","MEM@LAC","LAC","MEM","","","","",""
"34046-41082","C","Damian","Damian Jones","Jones","14.875","24","3500","CHA@GS","GS","CHA","O","Pectoral","","",""
"34046-41597","PF","Johnathan","Johnathan Motley","Motley","8.019999694824218","20","3500","MEM@LAC","LAC","MEM","","","","",""
"34046-9601","C","Andrew","Andrew Bogut","Bogut","12.84999974568685","6","3500","CHA@GS","GS","CHA","","","","",""
"34046-9606","SF","Corey","Corey Brewer","Brewer","12.404000244140626","25","3500","SAC@SA","SAC","SA","","","","",""
"34046-66185","PF","Caleb","Caleb Swanigan","Swanigan","5.772222306993273","18","3500","SAC@SA","SAC","SA","","","","",""
"34046-15758","SF","Michael","Michael Kidd-Gilchrist","Kidd-Gilchrist","15.677966101694915","59","3500","CHA@GS","CHA","GS","","","","",""
"34046-66205","SF","Tyler","Tyler Lydon","Lydon","2.120833396911621","24","3500","WAS@DEN","DEN","WAS","","","","",""
"34046-23716","SF","Kyle","Kyle Anderson","Anderson","24.516277934229652","43","3500","MEM@LAC","MEM","LAC","O","Shoulder","","",""
"34046-42662","SF","Troy","Troy Williams","Williams","12.777777777777779","18","3500","SAC@SA","SAC","SA","","","","",""
"34046-70822","SF","Juancho","Juancho Hernangomez","Hernangomez","13.569696599786932","66","3500","WAS@DEN","DEN","WAS","","","","",""
"34046-14505","C","Bismack","Bismack Biyombo","Biyombo","13.197872080701464","47","3500","CHA@GS","CHA","GS","","","","",""
"34046-9643","PG","Shaun","Shaun Livingston","Livingston","11.398305084745763","59","3500","CHA@GS","GS","CHA","","","","",""
"34046-14510","SG","Alec","Alec Burks","Burks","18.19206310453869","63","3500","SAC@SA","SAC","SA","","","","",""
"34046-80816","SG","Malik","Malik Monk","Monk","14.592423872514205","66","3500","CHA@GS","CHA","GS","","","","",""
"34046-9660","C","Dwight","Dwight Howard","Howard","26.400000678168404","9","3500","WAS@DEN","WAS","DEN","O","Back","","",""
"34046-84677","PG","Jerome","Jerome Robinson","Robinson","6.228571210588727","28","3500","MEM@LAC","LAC","MEM","","","","",""
"34046-14533","PG","Shelvin","Shelvin Mack","Mack","16.344642639160156","56","3500","CHA@GS","CHA","GS","","","","",""
"34046-101318","SG","Justin","Justin Bibbs","Bibbs","0","0","3500","MEM@LAC","LAC","MEM","","","","",""
"34046-18376","SG","Damion","Damion Lee","Lee","7.2592592592592595","27","3500","CHA@GS","GS","CHA","","","","",""
"34046-84683","PF","Jaren","Jaren Jackson Jr.","Jackson Jr.","26.205084331965043","59","3500","MEM@LAC","MEM","LAC","O","Thigh","","",""
"34046-84682","PF","Michael","Michael Porter Jr.","Porter Jr.","0","0","3500","WAS@DEN","DEN","WAS","O","Back","","",""
"34046-14543","SF","Davis","Davis Bertans","Bertans","16.37142857142857","70","3500","SAC@SA","SA","SAC","","","","",""
"34046-58576","C","Kevon","Kevon Looney","Looney","18.016437687285958","73","3500","CHA@GS","GS","CHA","","","","",""
"34046-67025","PF","Ivan","Ivan Rabb","Rabb","12.246511060138081","43","3500","MEM@LAC","MEM","LAC","","","","",""
"34046-9940","SF","Dante","Dante Cunningham","Cunningham","9.544262495197234","61","3500","SAC@SA","SA","SAC","","","","",""
"34046-85463","PG","Joe","Joe Chealey","Chealey","3.5","1","3500","CHA@GS","CHA","GS","GTD","Undisclosed","","",""
"34046-84697","SG","Jacob","Jacob Evans","Evans","2.3407407689977577","27","3500","CHA@GS","GS","CHA","","","","",""
"34046-84696","PG","Jevon","Jevon Carter","Carter","9.406060421105588","33","3500","MEM@LAC","MEM","LAC","","","","",""
"34046-49114","SG","Frank","Frank Mason","Mason","10.502857317243304","35","3500","SAC@SA","SAC","SA","","","","",""
"34046-85466","PF","Wenyen","Wenyen Gabriel","Gabriel","0","0","3500","SAC@SA","SAC","SA","GTD","Ankle","","",""
"34046-23772","PG","Yogi","Yogi Ferrell","Ferrell","11.306154221754808","65","3500","SAC@SA","SAC","SA","","","","",""
"34046-84701","PF","Chimezie","Chimezie Metu","Metu","4.231034377525592","29","3500","SAC@SA","SA","SAC","","","","",""
"34046-15582","PG","Quinn","Quinn Cook","Cook","11.167164361298974","67","3500","CHA@GS","GS","CHA","","","","",""
"34046-14559","PG","Isaiah","Isaiah Thomas","Thomas","11.19000015258789","10","3500","WAS@DEN","DEN","WAS","","","","",""
"34046-84702","SG","Lonnie","Lonnie Walker IV","Walker IV","5.200000127156575","12","3500","SAC@SA","SA","SAC","","","","",""
"34046-9953","C","Ian","Ian Mahinmi","Mahinmi","12.181249618530273","32","3500","WAS@DEN","WAS","DEN","","","","",""
"34046-9702","PG","Tony","Tony Parker","Parker","16.948213849748885","56","3500","CHA@GS","CHA","GS","","","","",""
"34046-9962","PF","Jonas","Jonas Jerebko","Jerebko","14.174242424242424","66","3500","CHA@GS","GS","CHA","","","","",""
"34046-84716","C","Thomas","Thomas Welsh","Welsh","2.6636362942782315","11","3500","WAS@DEN","DEN","WAS","","","","",""
"34046-97263","PF","Drew","Drew Eubanks","Eubanks","4.545000076293945","20","3500","SAC@SA","SA","SAC","","","","",""
"34046-84721","SF","Jarred","Jarred Vanderbilt","Vanderbilt","3.2769229595477762","13","3500","WAS@DEN","DEN","WAS","","","","",""
"34046-23282","SF","Sam","Sam Dekker","Dekker","13.576743902162065","43","3500","WAS@DEN","WAS","DEN","","","","",""
"34046-85238","SF","Yuta","Yuta Watanabe","Watanabe","5.818181818181818","11","3500","MEM@LAC","MEM","LAC","","","","",""
"34046-96763","PG","Brandon","Brandon Goodwin","Goodwin","2.7874999046325684","16","3500","WAS@DEN","DEN","WAS","","","","",""
"34046-84730","SG","J.P.","J.P. Macura","Macura","9.399999618530273","1","3500","CHA@GS","CHA","GS","","","","",""
"34046-9725","SF","CJ","CJ Miles","Miles","11.320754716981131","53","3500","MEM@LAC","MEM","LAC","O","Foot","","",""
